date,state,district,pincode,demo_age_5_17,demo_age_17_
12-11-2025,Uttarakhand,Almora,263653,0,3
12-11-2025,Uttarakhand,Almora,263656,0,3
12-11-2025,Uttarakhand,Almora,263661,0,5
12-11-2025,Uttarakhand,Almora,263663,0,1
12-11-2025,Uttarakhand,Almora,263667,0,4
12-11-2025,Uttarakhand,Bageshwar,263619,0,2
12-11-2025,Uttarakhand,Bageshwar,263641,0,3
12-11-2025,Uttarakhand,Chamoli,246424,0,6
12-11-2025,Uttarakhand,Chamoli,246427,0,7
12-11-2025,Uttarakhand,Chamoli,246435,1,0
12-11-2025,Uttarakhand,Chamoli,246482,1,2
12-11-2025,Uttarakhand,Champawat,262524,7,23
12-11-2025,Uttarakhand,Champawat,262529,0,2
12-11-2025,Uttarakhand,Dehradun,248002,4,18
12-11-2025,Uttarakhand,Dehradun,248012,1,3
12-11-2025,Uttarakhand,Dehradun,248144,0,1
12-11-2025,Uttarakhand,Dehradun,248146,0,2
12-11-2025,Uttarakhand,Dehradun,248158,1,6
12-11-2025,Uttarakhand,Dehradun,248159,0,1
12-11-2025,Uttarakhand,Dehradun,248171,1,22
12-11-2025,Uttarakhand,Dehradun,249202,0,7
12-11-2025,Uttarakhand,Dehradun,249205,2,10
12-11-2025,Uttarakhand,Hardwar,247661,0,5
12-11-2025,Uttarakhand,Hardwar,247670,0,3
12-11-2025,Uttarakhand,Hardwar,249402,0,1
12-11-2025,Uttarakhand,Haridwar,246763,0,1
12-11-2025,Uttarakhand,Haridwar,247661,2,48
12-11-2025,Uttarakhand,Haridwar,247664,0,17
12-11-2025,Uttarakhand,Haridwar,247665,1,13
12-11-2025,Uttarakhand,Haridwar,249407,2,36
12-11-2025,Uttarakhand,Nainital,244716,0,4
12-11-2025,Uttarakhand,Nainital,263135,1,4
12-11-2025,Uttarakhand,Nainital,263157,0,3
12-11-2025,Uttarakhand,Pauri Garhwal,246001,0,7
12-11-2025,Uttarakhand,Pauri Garhwal,246121,1,5
12-11-2025,Uttarakhand,Pauri Garhwal,246123,0,13
12-11-2025,Uttarakhand,Pauri Garhwal,246127,0,3
12-11-2025,Uttarakhand,Pauri Garhwal,246128,0,4
12-11-2025,Uttarakhand,Pauri Garhwal,246131,0,1
12-11-2025,Uttarakhand,Pauri Garhwal,246166,0,3
12-11-2025,Uttarakhand,Pauri Garhwal,249302,0,1
12-11-2025,Uttarakhand,Pithoragarh,262526,0,1
12-11-2025,Uttarakhand,Pithoragarh,262532,0,7
12-11-2025,Uttarakhand,Pithoragarh,262533,0,1
12-11-2025,Uttarakhand,Pithoragarh,262543,1,2
12-11-2025,Uttarakhand,Rudraprayag,246425,1,7
12-11-2025,Uttarakhand,Rudraprayag,246442,0,4
12-11-2025,Uttarakhand,Tehri Garhwal,249130,0,1
12-11-2025,Uttarakhand,Tehri Garhwal,249137,2,5
12-11-2025,Uttarakhand,Tehri Garhwal,249155,2,13
12-11-2025,Uttarakhand,Tehri Garhwal,249161,0,16
12-11-2025,Uttarakhand,Tehri Garhwal,249180,1,9
12-11-2025,Uttarakhand,Tehri Garhwal,249199,0,9
12-11-2025,Uttarakhand,Udham Singh Nagar,262311,1,8
12-11-2025,Uttarakhand,Uttarkashi,249152,2,9
16-11-2025,Uttarakhand,Almora,263623,0,1
16-11-2025,Uttarakhand,Almora,263636,0,1
16-11-2025,Uttarakhand,Almora,263646,0,2
16-11-2025,Uttarakhand,Almora,263664,0,1
16-11-2025,Uttarakhand,Bageshwar,263640,0,22
16-11-2025,Uttarakhand,Dehradun,248001,2,23
16-11-2025,Uttarakhand,Dehradun,248125,0,6
16-11-2025,Uttarakhand,Dehradun,248179,0,1
16-11-2025,Uttarakhand,Dehradun,248196,0,2
16-11-2025,Uttarakhand,Dehradun,248198,0,8
16-11-2025,Uttarakhand,Dehradun,249201,0,4
16-11-2025,Uttarakhand,Garhwal,246149,0,1
16-11-2025,Uttarakhand,Haridwar,247656,0,6
16-11-2025,Uttarakhand,Haridwar,247664,1,7
16-11-2025,Uttarakhand,Haridwar,247665,0,4
16-11-2025,Uttarakhand,Haridwar,247666,0,8
16-11-2025,Uttarakhand,Haridwar,249401,0,5
16-11-2025,Uttarakhand,Nainital,263126,1,4
16-11-2025,Uttarakhand,Nainital,263136,0,2
16-11-2025,Uttarakhand,Pauri Garhwal,246162,0,1
16-11-2025,Uttarakhand,Pithoragarh,262531,0,2
16-11-2025,Uttarakhand,Pithoragarh,262551,0,1
16-11-2025,Uttarakhand,Tehri Garhwal,249131,0,3
16-11-2025,Uttarakhand,Tehri Garhwal,249155,2,3
16-11-2025,Uttarakhand,Tehri Garhwal,249161,0,2
16-11-2025,Uttarakhand,Tehri Garhwal,249175,0,1
16-11-2025,Uttarakhand,Tehri Garhwal,249192,0,6
16-11-2025,Uttarakhand,Udham Singh Nagar,262401,0,8
16-11-2025,Uttarakhand,Udham Singh Nagar,262405,0,7
16-11-2025,Uttarakhand,Uttarkashi,249141,0,1
15-11-2025,Uttarakhand,Almora,263626,0,4
15-11-2025,Uttarakhand,Almora,263636,1,4
15-11-2025,Uttarakhand,Almora,263680,0,1
15-11-2025,Uttarakhand,Bageshwar,263619,0,7
15-11-2025,Uttarakhand,Bageshwar,263632,1,0
15-11-2025,Uttarakhand,Bageshwar,263633,0,3
15-11-2025,Uttarakhand,Bageshwar,263640,4,13
15-11-2025,Uttarakhand,Chamoli,246429,0,5
15-11-2025,Uttarakhand,Chamoli,246440,0,3
15-11-2025,Uttarakhand,Chamoli,246449,0,2
15-11-2025,Uttarakhand,Chamoli,246455,0,3
15-11-2025,Uttarakhand,Chamoli,246482,0,1
15-11-2025,Uttarakhand,Champawat,262524,1,19
15-11-2025,Uttarakhand,Champawat,262529,0,49
15-11-2025,Uttarakhand,Dehradun,248003,0,2
15-11-2025,Uttarakhand,Dehradun,248011,0,2
15-11-2025,Uttarakhand,Dehradun,248121,1,6
15-11-2025,Uttarakhand,Dehradun,248146,0,3
15-11-2025,Uttarakhand,Dehradun,248159,0,1
15-11-2025,Uttarakhand,Dehradun,248199,2,4
15-11-2025,Uttarakhand,Dehradun,249201,0,17
15-11-2025,Uttarakhand,Dehradun,249202,0,5
15-11-2025,Uttarakhand,Dehradun,249205,1,12
15-11-2025,Uttarakhand,Hardwar,249408,0,1
15-11-2025,Uttarakhand,Haridwar,246763,0,3
15-11-2025,Uttarakhand,Haridwar,247662,1,12
15-11-2025,Uttarakhand,Haridwar,247663,5,63
15-11-2025,Uttarakhand,Haridwar,247665,1,13
15-11-2025,Uttarakhand,Haridwar,247667,4,88
15-11-2025,Uttarakhand,Haridwar,247668,1,9
15-11-2025,Uttarakhand,Haridwar,247670,0,7
15-11-2025,Uttarakhand,Nainital,263126,1,6
15-11-2025,Uttarakhand,Nainital,263135,0,7
15-11-2025,Uttarakhand,Nainital,263138,0,2
15-11-2025,Uttarakhand,Pauri Garhwal,246127,0,1
15-11-2025,Uttarakhand,Pauri Garhwal,246164,0,1
15-11-2025,Uttarakhand,Pauri Garhwal,246173,2,1
15-11-2025,Uttarakhand,Pauri Garhwal,246175,0,2
15-11-2025,Uttarakhand,Pauri Garhwal,246275,0,1
15-11-2025,Uttarakhand,Pithoragarh,262501,0,11
15-11-2025,Uttarakhand,Pithoragarh,262533,1,0
15-11-2025,Uttarakhand,Pithoragarh,262551,1,4
15-11-2025,Uttarakhand,Rudraprayag,246419,0,9
15-11-2025,Uttarakhand,Rudraprayag,246442,0,3
15-11-2025,Uttarakhand,Rudraprayag,246475,0,3
15-11-2025,Uttarakhand,Tehri Garhwal,249132,1,2
15-11-2025,Uttarakhand,Tehri Garhwal,249165,3,22
15-11-2025,Uttarakhand,Tehri Garhwal,249199,0,5
15-11-2025,Uttarakhand,Udham Singh Nagar,244712,6,49
15-11-2025,Uttarakhand,Udham Singh Nagar,262311,2,5
15-11-2025,Uttarakhand,Udham Singh Nagar,262401,4,58
15-11-2025,Uttarakhand,Udham Singh Nagar,263152,5,14
15-11-2025,Uttarakhand,Uttarkashi,249135,0,3
15-11-2025,Uttarakhand,Uttarkashi,249141,0,4
15-11-2025,Uttarakhand,Uttarkashi,249165,0,6
17-11-2025,Uttarakhand,Almora,263621,0,4
17-11-2025,Uttarakhand,Almora,263623,0,4
17-11-2025,Uttarakhand,Almora,263626,1,5
17-11-2025,Uttarakhand,Almora,263636,0,1
17-11-2025,Uttarakhand,Almora,263655,0,4
17-11-2025,Uttarakhand,Bageshwar,263630,1,2
17-11-2025,Uttarakhand,Bageshwar,263679,0,5
17-11-2025,Uttarakhand,Chamoli,246401,0,1
17-11-2025,Uttarakhand,Chamoli,246442,0,1
17-11-2025,Uttarakhand,Chamoli,246444,1,2
17-11-2025,Uttarakhand,Chamoli,246487,0,5
17-11-2025,Uttarakhand,Champawat,262523,1,26
17-11-2025,Uttarakhand,Dehradun,248005,2,18
17-11-2025,Uttarakhand,Dehradun,248121,0,3
17-11-2025,Uttarakhand,Dehradun,248140,1,21
17-11-2025,Uttarakhand,Dehradun,249204,3,20
17-11-2025,Uttarakhand,Garhwal,246163,0,1
17-11-2025,Uttarakhand,Garhwal,246276,0,1
17-11-2025,Uttarakhand,Hardwar,247661,0,2
17-11-2025,Uttarakhand,Haridwar,246763,0,5
17-11-2025,Uttarakhand,Haridwar,247664,5,11
17-11-2025,Uttarakhand,Haridwar,247668,0,9
17-11-2025,Uttarakhand,Haridwar,247670,1,14
17-11-2025,Uttarakhand,Nainital,244715,4,43
17-11-2025,Uttarakhand,Nainital,244716,0,1
17-11-2025,Uttarakhand,Nainital,262402,0,20
17-11-2025,Uttarakhand,Nainital,262405,0,1
17-11-2025,Uttarakhand,Nainital,263002,2,6
17-11-2025,Uttarakhand,Nainital,263139,13,104
17-11-2025,Uttarakhand,Pauri Garhwal,246124,0,1
17-11-2025,Uttarakhand,Pauri Garhwal,246125,0,2
17-11-2025,Uttarakhand,Pauri Garhwal,246148,0,2
17-11-2025,Uttarakhand,Pauri Garhwal,246163,0,2
17-11-2025,Uttarakhand,Pauri Garhwal,246165,0,1
17-11-2025,Uttarakhand,Pauri Garhwal,246173,0,6
17-11-2025,Uttarakhand,Pauri Garhwal,246277,0,4
17-11-2025,Uttarakhand,Pithoragarh,262502,0,2
17-11-2025,Uttarakhand,Pithoragarh,262529,0,3
17-11-2025,Uttarakhand,Pithoragarh,262531,1,7
17-11-2025,Uttarakhand,Pithoragarh,262542,0,2
17-11-2025,Uttarakhand,Pithoragarh,262545,0,11
17-11-2025,Uttarakhand,Pithoragarh,262552,1,4
17-11-2025,Uttarakhand,Pithoragarh,262553,4,37
17-11-2025,Uttarakhand,Pithoragarh,262576,1,6
17-11-2025,Uttarakhand,Rudraprayag,246171,1,3
17-11-2025,Uttarakhand,Rudraprayag,246429,0,3
17-11-2025,Uttarakhand,Rudraprayag,246471,0,4
17-11-2025,Uttarakhand,Tehri Garhwal,249001,1,2
17-11-2025,Uttarakhand,Tehri Garhwal,249165,3,23
17-11-2025,Uttarakhand,Tehri Garhwal,249181,2,38
17-11-2025,Uttarakhand,Tehri Garhwal,249196,0,4
17-11-2025,Uttarakhand,Udham Singh Nagar,244712,4,44
17-11-2025,Uttarakhand,Udham Singh Nagar,262401,2,56
17-11-2025,Uttarakhand,Udham Singh Nagar,263148,2,81
17-11-2025,Uttarakhand,Uttarkashi,249171,0,5
18-11-2025,Uttarakhand,Almora,263643,1,2
18-11-2025,Uttarakhand,Almora,263646,0,2
18-11-2025,Uttarakhand,Almora,263680,1,2
18-11-2025,Uttarakhand,Bageshwar,263628,0,4
18-11-2025,Uttarakhand,Bageshwar,263632,0,3
18-11-2025,Uttarakhand,Bageshwar,263634,1,8
18-11-2025,Uttarakhand,Bageshwar,263641,0,3
18-11-2025,Uttarakhand,Bageshwar,263679,0,5
18-11-2025,Uttarakhand,Chamoli,246427,0,4
18-11-2025,Uttarakhand,Chamoli,246449,1,2
18-11-2025,Uttarakhand,Champawat,262309,2,11
18-11-2025,Uttarakhand,Dehradun,248005,0,9
18-11-2025,Uttarakhand,Dehradun,248006,0,2
18-11-2025,Uttarakhand,Dehradun,248011,0,3
18-11-2025,Uttarakhand,Dehradun,248012,0,2
18-11-2025,Uttarakhand,Dehradun,248152,0,1
18-11-2025,Uttarakhand,Dehradun,248158,0,5
18-11-2025,Uttarakhand,Dehradun,248197,1,33
18-11-2025,Uttarakhand,Hardwar,249403,0,1
18-11-2025,Uttarakhand,Hardwar,249408,0,2
18-11-2025,Uttarakhand,Haridwar,249402,1,36
18-11-2025,Uttarakhand,Haridwar,249403,1,17
18-11-2025,Uttarakhand,Haridwar,249404,0,19
18-11-2025,Uttarakhand,Nainital,244713,0,3
18-11-2025,Uttarakhand,Nainital,244715,5,28
18-11-2025,Uttarakhand,Nainital,263134,0,3
18-11-2025,Uttarakhand,Nainital,263135,0,2
18-11-2025,Uttarakhand,Nainital,263136,0,6
18-11-2025,Uttarakhand,Nainital,263141,0,3
18-11-2025,Uttarakhand,Nainital,263158,0,2
18-11-2025,Uttarakhand,Pauri Garhwal,246121,1,8
18-11-2025,Uttarakhand,Pauri Garhwal,246123,2,5
18-11-2025,Uttarakhand,Pauri Garhwal,246129,0,1
18-11-2025,Uttarakhand,Pauri Garhwal,246142,0,1
18-11-2025,Uttarakhand,Pauri Garhwal,246163,0,2
18-11-2025,Uttarakhand,Pauri Garhwal,246166,0,1
18-11-2025,Uttarakhand,Pauri Garhwal,246177,1,2
18-11-2025,Uttarakhand,Pauri Garhwal,246179,1,3
18-11-2025,Uttarakhand,Pauri Garhwal,246277,0,1
18-11-2025,Uttarakhand,Pauri Garhwal,246279,1,4
18-11-2025,Uttarakhand,Pauri Garhwal,249301,0,5
18-11-2025,Uttarakhand,Pithoragarh,262521,3,4
18-11-2025,Uttarakhand,Pithoragarh,262541,0,5
18-11-2025,Uttarakhand,Pithoragarh,262544,0,1
18-11-2025,Uttarakhand,Pithoragarh,262552,1,2
18-11-2025,Uttarakhand,Pithoragarh,262553,4,41
18-11-2025,Uttarakhand,Pithoragarh,262555,0,4
18-11-2025,Uttarakhand,Pithoragarh,262576,0,2
18-11-2025,Uttarakhand,Rudraprayag,246141,1,5
18-11-2025,Uttarakhand,Rudraprayag,246421,0,4
18-11-2025,Uttarakhand,Rudraprayag,246442,0,1
18-11-2025,Uttarakhand,Tehri Garhwal,249132,0,3
18-11-2025,Uttarakhand,Tehri Garhwal,249145,0,6
18-11-2025,Uttarakhand,Tehri Garhwal,249180,1,4
18-11-2025,Uttarakhand,Udham Singh Nagar,263148,5,71
18-11-2025,Uttarakhand,Udham Singh Nagar,263149,0,0
18-11-2025,Uttarakhand,Uttarkashi,249141,1,7
18-11-2025,Uttarakhand,Uttarkashi,249193,1,9
18-11-2025,Uttarakhand,Uttarkashi,249196,0,5
19-11-2025,Uttarakhand,Almora,263621,0,2
19-11-2025,Uttarakhand,Almora,263623,1,8
19-11-2025,Uttarakhand,Almora,263637,3,13
19-11-2025,Uttarakhand,Almora,263646,0,3
19-11-2025,Uttarakhand,Almora,263655,0,2
19-11-2025,Uttarakhand,Almora,263656,3,9
19-11-2025,Uttarakhand,Almora,263676,0,1
19-11-2025,Uttarakhand,Almora,263678,0,6
19-11-2025,Uttarakhand,Almora,263680,0,1
19-11-2025,Uttarakhand,Bageshwar,263620,0,1
19-11-2025,Uttarakhand,Bageshwar,263628,0,4
19-11-2025,Uttarakhand,Bageshwar,263640,0,2
19-11-2025,Uttarakhand,Chamoli,246442,0,1
19-11-2025,Uttarakhand,Dehradun,248002,2,15
19-11-2025,Uttarakhand,Dehradun,248121,0,7
19-11-2025,Uttarakhand,Dehradun,248141,0,4
19-11-2025,Uttarakhand,Dehradun,248179,0,11
19-11-2025,Uttarakhand,Dehradun,248198,4,9
19-11-2025,Uttarakhand,Dehradun,248202,1,1
19-11-2025,Uttarakhand,Dehradun,249201,4,26
19-11-2025,Uttarakhand,Hardwar,247661,0,2
19-11-2025,Uttarakhand,Hardwar,247667,1,4
19-11-2025,Uttarakhand,Haridwar,246763,0,1
19-11-2025,Uttarakhand,Haridwar,249403,0,14
19-11-2025,Uttarakhand,Nainital,244713,0,4
19-11-2025,Uttarakhand,Nainital,244715,1,27
19-11-2025,Uttarakhand,Nainital,263001,0,4
19-11-2025,Uttarakhand,Nainital,263136,1,7
19-11-2025,Uttarakhand,Nainital,263140,1,16
19-11-2025,Uttarakhand,Pauri Garhwal,246001,0,4
19-11-2025,Uttarakhand,Pauri Garhwal,246121,2,29
19-11-2025,Uttarakhand,Pauri Garhwal,246172,0,8
19-11-2025,Uttarakhand,Pauri Garhwal,246285,0,2
19-11-2025,Uttarakhand,Pithoragarh,262547,0,1
19-11-2025,Uttarakhand,Pithoragarh,262555,0,1
19-11-2025,Uttarakhand,Rudraprayag,246419,0,6
19-11-2025,Uttarakhand,Rudraprayag,246439,0,1
19-11-2025,Uttarakhand,Rudraprayag,246475,1,3
19-11-2025,Uttarakhand,Tehri Garhwal,249124,0,3
19-11-2025,Uttarakhand,Tehri Garhwal,249161,0,7
19-11-2025,Uttarakhand,Tehri Garhwal,249186,0,1
19-11-2025,Uttarakhand,Tehri Garhwal,249196,0,2
19-11-2025,Uttarakhand,Tehri Garhwal,249199,1,3
19-11-2025,Uttarakhand,Udham Singh Nagar,262311,2,22
19-11-2025,Uttarakhand,Udham Singh Nagar,262405,1,51
19-11-2025,Uttarakhand,Udham Singh Nagar,263152,3,35
19-11-2025,Uttarakhand,Uttarkashi,249196,1,4
21-11-2025,Uttarakhand,Almora,263601,2,15
21-11-2025,Uttarakhand,Almora,263624,1,3
21-11-2025,Uttarakhand,Almora,263626,0,4
21-11-2025,Uttarakhand,Almora,263629,0,4
21-11-2025,Uttarakhand,Almora,263661,1,3
20-11-2025,Uttarakhand,Almora,263623,3,7
20-11-2025,Uttarakhand,Almora,263626,0,4
20-11-2025,Uttarakhand,Almora,263653,2,5
20-11-2025,Uttarakhand,Almora,263659,0,5
20-11-2025,Uttarakhand,Almora,263663,0,1
20-11-2025,Uttarakhand,Almora,263664,0,1
20-11-2025,Uttarakhand,Bageshwar,263619,1,2
20-11-2025,Uttarakhand,Bageshwar,263640,0,1
20-11-2025,Uttarakhand,Bageshwar,263642,2,7
20-11-2025,Uttarakhand,Chamoli,246443,1,2
20-11-2025,Uttarakhand,Chamoli,246446,0,3
20-11-2025,Uttarakhand,Chamoli,246453,0,1
20-11-2025,Uttarakhand,Chamoli,246474,0,2
20-11-2025,Uttarakhand,Chamoli,246481,0,2
20-11-2025,Uttarakhand,Champawat,262309,3,31
20-11-2025,Uttarakhand,Champawat,262524,3,33
20-11-2025,Uttarakhand,Champawat,262529,0,1
20-11-2025,Uttarakhand,Dehradun,248009,0,2
20-11-2025,Uttarakhand,Dehradun,248179,0,9
20-11-2025,Uttarakhand,Hardwar,247667,0,3
20-11-2025,Uttarakhand,Haridwar,249408,1,29
20-11-2025,Uttarakhand,Nainital,244713,0,1
20-11-2025,Uttarakhand,Nainital,263002,1,7
20-11-2025,Uttarakhand,Nainital,263126,2,18
20-11-2025,Uttarakhand,Nainital,263140,0,11
20-11-2025,Uttarakhand,Nainital,263157,1,4
20-11-2025,Uttarakhand,Pauri Garhwal,246113,0,2
20-11-2025,Uttarakhand,Pauri Garhwal,246127,0,3
20-11-2025,Uttarakhand,Pauri Garhwal,246128,0,8
20-11-2025,Uttarakhand,Pauri Garhwal,246148,0,1
20-11-2025,Uttarakhand,Pauri Garhwal,246167,0,2
20-11-2025,Uttarakhand,Pauri Garhwal,246174,0,7
20-11-2025,Uttarakhand,Pauri Garhwal,246179,1,5
20-11-2025,Uttarakhand,Pauri Garhwal,246277,0,2
20-11-2025,Uttarakhand,Pithoragarh,262501,0,17
20-11-2025,Uttarakhand,Pithoragarh,262543,0,5
20-11-2025,Uttarakhand,Pithoragarh,262576,0,5
20-11-2025,Uttarakhand,Rudraprayag,246141,0,6
20-11-2025,Uttarakhand,Rudraprayag,246171,1,11
20-11-2025,Uttarakhand,Rudraprayag,246419,1,5
20-11-2025,Uttarakhand,Tehri Garhwal,249122,0,7
20-11-2025,Uttarakhand,Tehri Garhwal,249126,0,2
20-11-2025,Uttarakhand,Tehri Garhwal,249132,0,1
20-11-2025,Uttarakhand,Tehri Garhwal,249146,1,10
20-11-2025,Uttarakhand,Tehri Garhwal,249180,0,9
20-11-2025,Uttarakhand,Tehri Garhwal,249196,0,3
20-11-2025,Uttarakhand,Udham Singh Nagar,262405,1,29
20-11-2025,Uttarakhand,Udham Singh Nagar,263145,0,1
20-11-2025,Uttarakhand,Udham Singh Nagar,263148,2,53
20-11-2025,Uttarakhand,Uttarkashi,249152,0,4
21-11-2025,Uttarakhand,Bageshwar,263632,1,3
21-11-2025,Uttarakhand,Bageshwar,263640,0,1
21-11-2025,Uttarakhand,Bageshwar,263679,1,2
21-11-2025,Uttarakhand,Chamoli,246431,0,3
21-11-2025,Uttarakhand,Chamoli,246435,0,6
21-11-2025,Uttarakhand,Chamoli,246449,0,4
21-11-2025,Uttarakhand,Chamoli,246473,0,7
21-11-2025,Uttarakhand,Champawat,262310,2,2
21-11-2025,Uttarakhand,Champawat,262524,5,9
21-11-2025,Uttarakhand,Champawat,262525,0,2
21-11-2025,Uttarakhand,Champawat,262527,0,3
21-11-2025,Uttarakhand,Dehradun,248003,2,12
21-11-2025,Uttarakhand,Dehradun,248005,1,12
21-11-2025,Uttarakhand,Dehradun,249205,4,13
21-11-2025,Uttarakhand,Haridwar,246763,0,5
21-11-2025,Uttarakhand,Haridwar,247656,0,30
21-11-2025,Uttarakhand,Haridwar,247665,2,11
21-11-2025,Uttarakhand,Haridwar,247670,0,15
21-11-2025,Uttarakhand,Haridwar,249404,1,12
21-11-2025,Uttarakhand,Haridwar,249410,0,5
21-11-2025,Uttarakhand,Nainital,244716,0,2
21-11-2025,Uttarakhand,Nainital,263002,0,9
21-11-2025,Uttarakhand,Nainital,263132,4,16
21-11-2025,Uttarakhand,Nainital,263135,1,7
21-11-2025,Uttarakhand,Nainital,263140,0,12
21-11-2025,Uttarakhand,Pauri Garhwal,246130,0,1
21-11-2025,Uttarakhand,Pauri Garhwal,246146,0,1
21-11-2025,Uttarakhand,Pauri Garhwal,246162,1,2
21-11-2025,Uttarakhand,Pauri Garhwal,246285,0,2
21-11-2025,Uttarakhand,Pithoragarh,262502,0,2
21-11-2025,Uttarakhand,Pithoragarh,262530,0,2
21-11-2025,Uttarakhand,Pithoragarh,262553,0,1
21-11-2025,Uttarakhand,Pithoragarh,262555,0,2
21-11-2025,Uttarakhand,Tehri Garhwal,249122,0,3
21-11-2025,Uttarakhand,Tehri Garhwal,249130,1,2
21-11-2025,Uttarakhand,Tehri Garhwal,249175,1,3
21-11-2025,Uttarakhand,Tehri Garhwal,249181,1,12
21-11-2025,Uttarakhand,Tehri Garhwal,249199,2,11
21-11-2025,Uttarakhand,Udham Singh Nagar,262308,12,74
21-11-2025,Uttarakhand,Udham Singh Nagar,263149,0,2
21-11-2025,Uttarakhand,Udham Singh Nagar,263160,2,12
21-11-2025,Uttarakhand,Uttarkashi,249171,0,5
01-11-2025,Uttarakhand,Almora,263645,0,8
01-11-2025,Uttarakhand,Almora,263653,0,5
01-11-2025,Uttarakhand,Almora,263678,0,2
01-11-2025,Uttarakhand,Bageshwar,263632,0,1
01-11-2025,Uttarakhand,Bageshwar,263679,1,4
01-11-2025,Uttarakhand,Chamoli,246427,0,2
01-11-2025,Uttarakhand,Chamoli,246429,0,2
01-11-2025,Uttarakhand,Chamoli,246444,0,4
01-11-2025,Uttarakhand,Chamoli,246472,1,2
01-11-2025,Uttarakhand,Chamoli,246474,0,1
01-11-2025,Uttarakhand,Champawat,262524,1,6
01-11-2025,Uttarakhand,Champawat,262580,0,3
01-11-2025,Uttarakhand,Dehradun,248002,0,3
01-11-2025,Uttarakhand,Dehradun,248123,0,5
01-11-2025,Uttarakhand,Dehradun,248195,1,0
01-11-2025,Uttarakhand,Dehradun,248199,1,5
01-11-2025,Uttarakhand,Garhwal,246149,1,1
01-11-2025,Uttarakhand,Haridwar,247661,1,16
01-11-2025,Uttarakhand,Haridwar,247662,0,7
01-11-2025,Uttarakhand,Haridwar,247671,0,11
01-11-2025,Uttarakhand,Haridwar,249404,0,14
01-11-2025,Uttarakhand,Haridwar,249407,1,32
01-11-2025,Uttarakhand,Haridwar,249408,2,13
01-11-2025,Uttarakhand,Haridwar,249410,0,2
01-11-2025,Uttarakhand,Nainital,244713,0,2
01-11-2025,Uttarakhand,Nainital,263127,0,1
01-11-2025,Uttarakhand,Pauri Garhwal,246001,1,5
01-11-2025,Uttarakhand,Pauri Garhwal,246124,1,0
01-11-2025,Uttarakhand,Pauri Garhwal,246125,1,0
01-11-2025,Uttarakhand,Pauri Garhwal,246129,0,1
01-11-2025,Uttarakhand,Pauri Garhwal,246144,0,4
01-11-2025,Uttarakhand,Pauri Garhwal,246161,0,4
01-11-2025,Uttarakhand,Pauri Garhwal,246179,0,1
01-11-2025,Uttarakhand,Pauri Garhwal,249304,0,1
01-11-2025,Uttarakhand,Pithoragarh,262543,0,2
01-11-2025,Uttarakhand,Pithoragarh,262546,0,1
01-11-2025,Uttarakhand,Rudraprayag,246419,0,6
01-11-2025,Uttarakhand,Rudraprayag,246421,1,2
01-11-2025,Uttarakhand,Rudraprayag,246425,0,5
01-11-2025,Uttarakhand,Rudraprayag,246495,1,0
01-11-2025,Uttarakhand,Tehri Garhwal,249155,3,8
01-11-2025,Uttarakhand,Tehri Garhwal,249161,2,7
01-11-2025,Uttarakhand,Tehri Garhwal,249175,0,5
01-11-2025,Uttarakhand,Tehri Garhwal,249192,0,3
01-11-2025,Uttarakhand,Udham Singh Nagar,244712,2,37
01-11-2025,Uttarakhand,Udham Singh Nagar,262405,0,24
01-11-2025,Uttarakhand,Udham Singh Nagar,263153,5,36
01-11-2025,Uttarakhand,Uttarkashi,249152,0,7
01-11-2025,Uttarakhand,Uttarkashi,249165,0,1
02-11-2025,Uttarakhand,Almora,263652,0,1
02-11-2025,Uttarakhand,Bageshwar,263632,0,1
02-11-2025,Uttarakhand,Champawat,262310,0,6
02-11-2025,Uttarakhand,Dehradun,248001,4,30
02-11-2025,Uttarakhand,Dehradun,248002,1,4
02-11-2025,Uttarakhand,Dehradun,248003,0,1
02-11-2025,Uttarakhand,Dehradun,248006,1,2
02-11-2025,Uttarakhand,Dehradun,248007,4,6
02-11-2025,Uttarakhand,Dehradun,248143,0,1
02-11-2025,Uttarakhand,Dehradun,248197,2,4
02-11-2025,Uttarakhand,Dehradun,249203,0,2
02-11-2025,Uttarakhand,Dehradun,249205,0,2
02-11-2025,Uttarakhand,Hardwar,247667,0,6
02-11-2025,Uttarakhand,Haridwar,246763,0,3
02-11-2025,Uttarakhand,Haridwar,247662,0,4
02-11-2025,Uttarakhand,Haridwar,247663,1,15
02-11-2025,Uttarakhand,Haridwar,247664,0,5
02-11-2025,Uttarakhand,Haridwar,249403,0,4
02-11-2025,Uttarakhand,Nainital,263159,0,1
02-11-2025,Uttarakhand,Pauri Garhwal,246149,0,11
02-11-2025,Uttarakhand,Pauri Garhwal,246173,0,1
02-11-2025,Uttarakhand,Pauri Garhwal,249304,0,1
02-11-2025,Uttarakhand,Rudraprayag,246421,0,2
02-11-2025,Uttarakhand,Tehri Garhwal,249192,1,4
02-11-2025,Uttarakhand,Udham Singh Nagar,262401,1,13
02-11-2025,Uttarakhand,Udham Singh Nagar,263160,0,5
02-11-2025,Uttarakhand,Uttarkashi,249141,0,3
02-11-2025,Uttarakhand,Uttarkashi,249151,0,1
03-11-2025,Uttarakhand,Almora,263678,0,2
03-11-2025,Uttarakhand,Bageshwar,263619,0,5
03-11-2025,Uttarakhand,Bageshwar,263632,0,5
